0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,4,0,4,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,4,4,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0
-11111,0,0,0,4,0,4,0,4,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,4,0,0,4,4,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0
-11111,-111,1,1,5,1,1,1,5,1,1,1,5,1,5,1,5,1,1,5,1,1,1,1,5,1,5,5,1,1,1,5,1,1,1,1,1,5,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,0,0
-11111,-111,1,1,5,5,1,5,1,5,1,1,1,1,5,1,5,5,1,5,5,5,1,1,1,1,5,5,5,5,1,1,5,5,1,1,5,1,1,1,1,1,5,1,1,5,1,1,1,1,5,1,0,0,0
-11111,-111,-111,2,2,2,6,2,6,6,6,2,6,2,2,2,6,2,6,6,2,6,2,2,2,6,2,6,2,6,2,2,2,2,6,2,6,2,6,6,2,6,6,2,2,2,6,6,2,2,2,6,6,6,0
-11111,-111,-111,2,2,2,6,2,6,6,2,6,6,2,2,2,6,2,6,2,2,6,2,2,2,2,2,2,2,6,2,2,2,2,6,2,6,2,2,6,2,6,6,2,2,2,6,6,2,2,2,6,0,0,0
-11111,-111,-111,3,7,3,7,3,7,3,3,7,7,3,3,3,3,3,7,3,3,3,3,7,7,3,3,3,3,3,3,3,3,3,7,7,7,3,3,3,3,7,3,3,7,7,3,3,7,3,7,3,3,0,0
-11111,-111,-111,3,7,3,7,3,7,3,7,3,7,7,3,7,3,3,3,7,3,3,3,3,7,7,3,7,3,3,3,3,3,3,7,3,7,3,7,3,3,7,3,3,3,7,3,3,7,3,7,3,0,0,0
