0.000,2.000,4.000,4.000,3.000,4.000,2.000,2.000,3.000,3.000,4.000,4.000,5.000,6.000,5.000,6.000,3.000,5.000,5.000,6.000,6.000,7.000,7.000,6.000,6.000,7.000,6.000,7.000,6.000,7.000,7.000,7.000,8.000,9.000,7.000,8.000,9.000,5.000,7.000,9.000,9.000,9.000,9.000,8.000,8.000,7.000,8.000,9.000,7.000,8.000,8.000,9.000,10.000,7.000,7.000
9999999.000,0.000,2.000,6.000,1.000,4.000,2.000,3.000,3.000,3.000,4.000,4.000,5.000,6.000,5.000,6.000,5.000,3.000,5.000,6.000,5.000,7.000,7.000,4.000,6.000,7.000,7.000,7.000,6.000,7.000,5.000,8.000,8.000,9.000,9.000,8.000,9.000,7.000,5.000,7.000,9.000,7.000,9.000,8.000,8.000,7.000,7.000,9.000,9.000,7.000,10.000,9.000,999999.000,999999.000,999999.000
9999999.000,999999.000,0.000,4.000,1.000,2.000,4.000,2.000,4.000,4.000,4.000,4.000,5.000,5.000,3.000,5.000,6.000,5.000,5.000,6.000,6.000,6.000,5.000,6.000,6.000,7.000,7.000,8.000,8.000,7.000,7.000,7.000,9.000,8.000,7.000,9.000,8.000,9.000,7.000,5.000,8.000,5.000,8.000,6.000,9.000,9.000,7.000,8.000,9.000,9.000,9.000,10.000,10.000,999999.000,999999.000
9999999.000,999999.000,2.000,2.000,3.000,2.000,4.000,2.000,4.000,4.000,4.000,2.000,5.000,5.000,3.000,5.000,5.000,6.000,3.000,6.000,6.000,6.000,5.000,7.000,4.000,7.000,7.000,8.000,8.000,7.000,7.000,5.000,9.000,8.000,5.000,9.000,8.000,7.000,9.000,7.000,8.000,7.000,8.000,6.000,9.000,9.000,9.000,8.000,7.000,8.000,7.000,10.000,999999.000,999999.000,999999.000
9999999.000,999999.000,999999.000,1.000,4.000,1.000,3.000,3.000,2.000,4.000,4.000,5.000,5.000,4.000,5.000,3.000,6.000,5.000,6.000,5.000,6.000,6.000,4.000,6.000,7.000,6.000,7.000,5.000,8.000,5.000,8.000,8.000,8.000,7.000,8.000,9.000,5.000,9.000,9.000,8.000,7.000,8.000,7.000,7.000,6.000,8.000,9.000,7.000,8.000,10.000,9.000,9.000,7.000,11.000,999999.000
9999999.000,999999.000,999999.000,1.000,4.000,3.000,2.000,3.000,4.000,4.000,2.000,5.000,4.000,2.000,4.000,5.000,6.000,5.000,6.000,6.000,6.000,4.000,6.000,6.000,7.000,7.000,7.000,7.000,7.000,7.000,8.000,8.000,7.000,5.000,8.000,7.000,7.000,9.000,9.000,8.000,5.000,8.000,5.000,8.000,8.000,9.000,9.000,7.000,8.000,10.000,9.000,9.000,999999.000,999999.000,999999.000
9999999.000,999999.000,999999.000,3.000,3.000,3.000,2.000,4.000,4.000,2.000,4.000,5.000,2.000,4.000,5.000,5.000,4.000,5.000,6.000,5.000,4.000,4.000,6.000,6.000,7.000,6.000,5.000,7.000,5.000,8.000,8.000,8.000,5.000,7.000,9.000,5.000,9.000,8.000,8.000,9.000,7.000,9.000,7.000,8.000,8.000,8.000,7.000,7.000,9.000,8.000,9.000,7.000,10.000,999999.000,999999.000
9999999.000,999999.000,999999.000,3.000,3.000,3.000,3.000,4.000,2.000,4.000,4.000,5.000,4.000,5.000,5.000,3.000,4.000,5.000,6.000,3.000,4.000,6.000,6.000,6.000,7.000,4.000,5.000,5.000,7.000,7.000,8.000,8.000,7.000,9.000,9.000,7.000,7.000,8.000,8.000,9.000,9.000,9.000,9.000,9.000,6.000,6.000,7.000,9.000,9.000,8.000,9.000,9.000,999999.000,999999.000,999999.000
